date,category,supplier,warehouse,order_status,units_sold,inventory_level,transportation_cost,order_accuracy,lead_time,backorder,cost_of_goods_sold,average_inventory,warehouse_capacity,sku,defect_rate,route,transportation_mode,manufacturing_cost,location,revenue_generated,cost,shipping_cost
10-05-2023,Electronics,Supplier A,Warehouse 3,Canceled,243,166,10170.57179,TRUE,22,FALSE,33969.38154,2489,6810,SKU54,2.478771976,Route B,Road,30.18602338,Kolkata,1484.92,942.58,62.73
09-05-2023,Clothing,Supplier D,Warehouse 1,Fulfilled,286,4812,5474.250122,TRUE,10,TRUE,34526.91286,4086,7707,SKU89,1.907665734,Route B,Sea,46.60387338,Kolkata,593.11,352.32,38.99
08-05-2023,Electronics,Supplier A,Warehouse 3,Canceled,913,3360,1327.8679,TRUE,16,FALSE,78489.5548,3016,6192,SKU13,1.63107423,Route B,Rail,97.82905011,Bangalore,1437.57,961.98,80.65
07-05-2023,Electronics,Supplier A,Warehouse 1,Pending,333,2672,4950.500558,TRUE,23,FALSE,30655.26966,3224,6274,SKU99,0.346027291,Route B,Rail,38.07289852,Chennai,367.68,295.67,9.51
06-05-2023,Electronics,Supplier D,Warehouse 1,Canceled,907,3776,10643.24674,TRUE,24,FALSE,43362.56574,3858.5,8665,SKU57,2.51117483,Route A,Sea,67.77962299,Delhi,725.69,615.21,55.83
05-05-2023,Electronics,Supplier C,Warehouse 2,Canceled,478,3941,11368.41068,TRUE,16,FALSE,38466.88525,2331.5,9271,SKU19,3.646450865,Route C,Sea,82.37332059,Chennai,2268.3,987.7,131.66
04-05-2023,Clothing,Supplier D,Warehouse 2,Fulfilled,437,722,12344.9092,FALSE,15,FALSE,46757.27855,1251.5,8473,SKU12,2.161253748,Route B,Air,32.32128621,Kolkata,6761.59,3875.12,534.81
03-05-2023,Electronics,Supplier D,Warehouse 3,Fulfilled,239,1781,10096.25556,TRUE,6,FALSE,42179.55952,1334,9578,SKU10,1.727313928,Route B,Road,96.52735279,Kolkata,30007.75,14443.26,2335.94
02-05-2023,Furniture,Supplier B,Warehouse 1,Pending,961,887,14725.1505,TRUE,29,FALSE,183479.5191,2159.5,7104,SKU98,2.908122169,Route A,Sea,5.604690864,Chennai,1005.68,561.62,74.34
01-05-2023,Accessories,Supplier A,Warehouse 1,Fulfilled,781,3432,13751.20621,TRUE,29,FALSE,133496.4692,1837,7739,SKU53,1.410347576,Route B,Road,83.34405899,Delhi,7595.42,4020.73,468.28
30-04-2023,Furniture,Supplier A,Warehouse 3,Fulfilled,769,242,5404.349026,TRUE,13,FALSE,117243.5529,306.5,8542,SKU94,1.463607498,Route B,Rail,60.38737861,Delhi,2307.11,1104.05,116.99
29-04-2023,Clothing,Supplier B,Warehouse 3,Fulfilled,236,371,14006.44539,TRUE,19,FALSE,27130.90688,1875.5,8945,SKU89,1.907665734,Route B,Sea,46.60387338,Kolkata,1554.26,1156.11,27.84
28-04-2023,Accessories,Supplier B,Warehouse 2,Fulfilled,857,3380,6270.425023,TRUE,23,FALSE,156587.9562,2445.5,7589,SKU19,3.646450865,Route C,Rail,82.37332059,Chennai,2786.65,1737,127.49
27-04-2023,Clothing,Supplier C,Warehouse 1,Fulfilled,885,1511,4489.966631,TRUE,1,FALSE,24622.58004,2139.5,8043,SKU65,4.911095955,Route C,Road,1.597222743,Kolkata,1923.53,1565.1,120.03
26-04-2023,Accessories,Supplier D,Warehouse 3,Fulfilled,800,2768,14229.76285,TRUE,6,FALSE,16977.11963,2029.5,9531,SKU69,1.362387989,Route A,Road,77.62776581,Kolkata,2019.08,837.24,88.97
25-04-2023,Clothing,Supplier A,Warehouse 3,Fulfilled,512,1291,11871.93384,TRUE,15,FALSE,67653.18133,2838.5,8545,SKU39,1.451972204,Route B,Road,9.005807429,Kolkata,1201.91,516.99,84.28
24-04-2023,Electronics,Supplier D,Warehouse 2,Pending,929,4386,7222.520078,FALSE,24,FALSE,32748.33042,2500.5,8735,SKU1,4.854068026,Route B,Road,33.61676895,Mumbai,446.7,259.74,5.91
23-04-2023,Electronics,Supplier B,Warehouse 3,Pending,982,615,12945.79126,TRUE,28,FALSE,163735.8793,596.5,6955,SKU48,1.698112541,Route B,Sea,23.12636358,Mumbai,386.21,168.43,12.97
22-04-2023,Clothing,Supplier A,Warehouse 3,Pending,447,578,12463.01213,TRUE,13,FALSE,72501.36915,2577,5215,SKU17,0.102020755,Route C,Air,47.67968037,Chennai,3474.64,1800.65,149.23
21-04-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,177,4576,9094.092966,TRUE,23,FALSE,25224.0393,3227.5,5284,SKU63,3.63284329,Route A,Road,20.07500398,Bangalore,1371.01,1156.74,51.31
20-04-2023,Accessories,Supplier D,Warehouse 1,Pending,875,1879,1431.45935,TRUE,5,FALSE,147177.2276,2313,8088,SKU67,0.131955444,Route C,Rail,7.057876147,Mumbai,996.16,492.14,13.09
19-04-2023,Electronics,Supplier D,Warehouse 1,Canceled,190,2747,1906.764164,TRUE,4,FALSE,17778.94346,1560,5734,SKU1,4.854068026,Route B,Sea,33.61676895,Mumbai,1823.49,891.96,30.11
18-04-2023,Accessories,Supplier B,Warehouse 3,Fulfilled,213,373,3583.632154,TRUE,14,FALSE,34443.1766,1256.5,6447,SKU73,4.620546065,Route A,Rail,46.8702388,Chennai,4003.53,2634.88,271.52
17-04-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,849,2140,9031.302494,TRUE,20,FALSE,169257.5662,1636.5,9702,SKU62,1.874001404,Route C,Sea,21.04864273,Mumbai,2165.41,1351.43,89.49
16-04-2023,Furniture,Supplier C,Warehouse 1,Fulfilled,404,1133,11401.02152,TRUE,1,FALSE,16686.07267,1117,7278,SKU78,4.096881332,Route C,Air,71.12651472,Mumbai,938.18,620.32,8.12
15-04-2023,Clothing,Supplier B,Warehouse 3,Fulfilled,114,1101,11634.20727,TRUE,8,FALSE,9636.576592,1899.5,8662,SKU22,2.591275473,Route C,Sea,50.12083961,Kolkata,6162.84,3509.93,38.44
14-04-2023,Clothing,Supplier B,Warehouse 3,Fulfilled,99,2698,4198.854776,TRUE,15,FALSE,16044.32433,2156,8403,SKU93,4.165781795,Route A,Sea,35.63365234,Chennai,8770.82,6771.45,355.31
13-04-2023,Furniture,Supplier A,Warehouse 3,Fulfilled,412,1614,8318.270653,TRUE,21,FALSE,19755.31289,1891,8161,SKU13,1.63107423,Route B,Road,97.82905011,Bangalore,2964.78,1370.8,51.37
12-04-2023,Accessories,Supplier C,Warehouse 3,Pending,376,2168,7956.291663,TRUE,27,FALSE,10905.50702,1156,9934,SKU44,2.96262632,Route A,Sea,22.55410662,Delhi,4787.02,2837.63,277.09
11-04-2023,Furniture,Supplier B,Warehouse 2,Fulfilled,194,144,13250.20472,TRUE,18,FALSE,35881.46285,294,9995,SKU57,2.51117483,Route A,Sea,67.77962299,Delhi,6260.15,4447.17,404.71
10-04-2023,Clothing,Supplier D,Warehouse 3,Fulfilled,430,444,10373.82273,TRUE,1,FALSE,55321.12453,1003,6638,SKU84,4.843456577,Route B,Road,33.80863651,Chennai,5597.63,4426.09,123.83
09-04-2023,Electronics,Supplier C,Warehouse 3,Fulfilled,366,1562,1830.775294,TRUE,3,FALSE,54675.08652,1766.5,7969,SKU28,0.815757079,Route A,Sea,59.42938181,Mumbai,3341.25,1892.17,165.1
08-04-2023,Electronics,Supplier B,Warehouse 1,Fulfilled,969,1971,813.8606395,TRUE,4,FALSE,62841.01581,2524,7068,SKU68,1.983467872,Route A,Air,97.11358156,Bangalore,3289.03,2155.91,54.54
07-04-2023,Furniture,Supplier D,Warehouse 1,Pending,921,3077,5542.844844,TRUE,17,FALSE,20430.04107,3876.5,7827,SKU76,2.180037452,Route A,Rail,64.3235978,Bangalore,3040.15,1310.65,84.42
06-04-2023,Clothing,Supplier D,Warehouse 2,Pending,93,4676,6414.491092,TRUE,19,FALSE,7959.826832,4381,7180,SKU10,1.727313928,Route B,Air,96.52735279,Kolkata,603.45,287.63,43.24
05-04-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,481,4086,3733.642441,TRUE,23,FALSE,44079.39736,2925,9789,SKU70,1.830575599,Route C,Air,11.44078182,Bangalore,3643.58,1570.79,166.9
04-04-2023,Electronics,Supplier D,Warehouse 1,Fulfilled,171,1764,1586.92063,TRUE,20,FALSE,21114.48306,2376,7799,SKU67,0.131955444,Route C,Air,7.057876147,Mumbai,466,339.04,33.29
03-04-2023,Accessories,Supplier D,Warehouse 1,Canceled,977,2988,14973.89866,TRUE,22,FALSE,174677.8402,3855.5,7727,SKU90,1.219382224,Route B,Rail,85.67596334,Bangalore,816.81,432.6,17.88
02-04-2023,Electronics,Supplier A,Warehouse 2,Fulfilled,724,4723,9986.196699,TRUE,12,FALSE,142191.7895,4820.5,6350,SKU85,1.374429,Route B,Road,69.92934552,Chennai,6657.94,4831.57,198.09
01-04-2023,Electronics,Supplier C,Warehouse 1,Pending,661,4918,9241.946798,FALSE,7,FALSE,131539.6715,2619,6474,SKU26,2.119319737,Route A,Road,15.97222976,Bangalore,4189.01,1800.77,168.91
31-03-2023,Electronics,Supplier C,Warehouse 3,Pending,965,320,11941.89362,TRUE,1,FALSE,101879.8004,1090.5,9805,SKU21,0.018607568,Route C,Rail,61.73572895,Chennai,8001.61,6306.44,328.11
30-03-2023,Accessories,Supplier D,Warehouse 2,Fulfilled,964,1861,7228.006209,TRUE,6,FALSE,169003.9144,3200.5,8096,SKU66,3.448063288,Route A,Road,42.08443674,Kolkata,1377.91,1069.25,109.99
29-03-2023,Clothing,Supplier B,Warehouse 2,Fulfilled,468,4540,6832.988359,TRUE,20,FALSE,70143.69907,4096.5,6121,SKU61,4.367470538,Route A,Sea,78.70239397,Kolkata,571.21,251.34,7.76
28-03-2023,Clothing,Supplier B,Warehouse 3,Fulfilled,386,3653,2973.716307,TRUE,29,FALSE,52787.90039,4169.5,8378,SKU58,1.73037472,Route B,Road,65.04741509,Delhi,1421.63,583.85,97.95
27-03-2023,Clothing,Supplier C,Warehouse 3,Canceled,468,4686,12943.99847,TRUE,11,FALSE,32499.67449,3991.5,8734,SKU66,3.448063288,Route A,Road,42.08443674,Kolkata,2002.26,851.62,139.71
26-03-2023,Furniture,Supplier C,Warehouse 3,Fulfilled,800,3297,14019.04805,FALSE,13,FALSE,88246.6456,4000,8631,SKU64,0.159486315,Route C,Sea,8.693042426,Delhi,1956.65,1534.27,90.96
25-03-2023,Electronics,Supplier D,Warehouse 2,Fulfilled,540,4703,8796.493446,TRUE,23,FALSE,12953.62438,4409.5,5741,SKU26,2.119319737,Route A,Road,15.97222976,Bangalore,5617.72,2840.41,173.04
24-03-2023,Electronics,Supplier A,Warehouse 2,Fulfilled,624,4116,7851.494492,TRUE,26,FALSE,98392.01351,3346,6340,SKU8,2.709862691,Route B,Road,11.42302714,Mumbai,1259.83,814.76,55.36
23-03-2023,Furniture,Supplier A,Warehouse 2,Fulfilled,68,2576,7081.928978,FALSE,29,FALSE,12104.33073,3462,6562,SKU30,0.965394705,Route C,Sea,51.6348934,Kolkata,2570.96,1521.52,69.25
22-03-2023,Clothing,Supplier A,Warehouse 1,Fulfilled,448,4348,14557.61804,TRUE,9,FALSE,32619.46512,3248,5756,SKU56,1.173755495,Route B,Road,12.83628457,Mumbai,672.75,509.93,43.68
21-03-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,936,2148,12406.56516,TRUE,17,FALSE,32737.84205,2498.5,6403,SKU2,4.580592619,Route C,Road,30.68801935,Mumbai,2836.47,1758.63,120.18
20-03-2023,Electronics,Supplier B,Warehouse 1,Fulfilled,605,2849,6107.098525,TRUE,1,FALSE,15591.62763,2003.5,7649,SKU28,0.815757079,Route A,Road,59.42938181,Mumbai,1813.67,1134.08,135.01
19-03-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,433,1158,2436.246381,TRUE,7,FALSE,60208.11915,1582.5,8112,SKU19,3.646450865,Route C,Rail,82.37332059,Chennai,854.22,721.89,44.16
18-03-2023,Electronics,Supplier D,Warehouse 2,Fulfilled,952,2007,13541.48157,TRUE,1,FALSE,63516.87333,1685.5,6781,SKU5,2.779193512,Route A,Sea,56.76647556,Bangalore,1428.2,667.77,62.23
17-03-2023,Accessories,Supplier C,Warehouse 3,Fulfilled,62,1364,6950.17071,FALSE,15,FALSE,1415.613541,2852.5,5733,SKU22,2.591275473,Route C,Rail,50.12083961,Kolkata,1503.91,1163.75,87.72
16-03-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,511,4341,3687.998367,TRUE,3,FALSE,64833.19421,4088,8045,SKU28,0.815757079,Route A,Road,59.42938181,Mumbai,1380.01,584.14,59.06
15-03-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,575,3835,9512.021498,TRUE,11,TRUE,38046.45865,2591.5,6641,SKU4,3.145579523,Route A,Rail,92.0651606,Delhi,10629,6536.22,774.19
14-03-2023,Furniture,Supplier C,Warehouse 3,Pending,298,1348,5078.279336,TRUE,6,FALSE,22310.17708,1413,9321,SKU92,0.333431825,Route B,Rail,62.6126904,Mumbai,1638.53,1308.94,30.86
13-03-2023,Clothing,Supplier B,Warehouse 3,Fulfilled,834,1478,9825.013113,TRUE,24,FALSE,81110.09016,3222,6937,SKU57,2.51117483,Route A,Air,67.77962299,Delhi,1416.73,990.78,110.51
12-03-2023,Clothing,Supplier D,Warehouse 2,Fulfilled,437,4966,11263.33197,TRUE,11,FALSE,32759.08378,3973.5,6483,SKU53,1.410347576,Route B,Rail,83.34405899,Delhi,221.97,157.23,14.63
11-03-2023,Clothing,Supplier D,Warehouse 2,Fulfilled,195,2981,2371.74983,TRUE,16,FALSE,20270.41597,2379,8898,SKU16,1.012563089,Route A,Road,77.1063425,Bangalore,739.37,383.36,51.43
10-03-2023,Electronics,Supplier A,Warehouse 3,Fulfilled,803,1777,6817.244959,TRUE,15,FALSE,156478.3284,1487.5,9122,SKU19,3.646450865,Route C,Rail,82.37332059,Chennai,1389.82,817.71,57.29
09-03-2023,Accessories,Supplier A,Warehouse 1,Fulfilled,497,1198,13704.64243,TRUE,28,FALSE,79376.30168,1099.5,5639,SKU1,4.854068026,Route B,Air,33.61676895,Mumbai,910.64,514.48,61.73
08-03-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,620,1001,4373.589013,TRUE,23,TRUE,38840.93275,1849,8449,SKU16,1.012563089,Route A,Road,77.1063425,Bangalore,7199.07,4568.89,201.63
07-03-2023,Furniture,Supplier C,Warehouse 2,Pending,759,2697,10170.56355,TRUE,23,FALSE,33737.42637,2546.5,6405,SKU90,1.219382224,Route B,Rail,85.67596334,Bangalore,1533.12,932.14,95.28
06-03-2023,Clothing,Supplier A,Warehouse 3,Fulfilled,439,2396,8100.84593,TRUE,25,FALSE,34654.35328,2949,9211,SKU68,1.983467872,Route A,Sea,97.11358156,Bangalore,6558.02,3587.92,101.87
05-03-2023,Furniture,Supplier B,Warehouse 1,Pending,581,3502,7583.865763,TRUE,16,TRUE,109301.5362,2891.5,5936,SKU43,0.372304768,Route A,Sea,26.27736596,Mumbai,1923.12,1033.61,53.9
04-03-2023,Furniture,Supplier C,Warehouse 2,Fulfilled,54,2281,8983.009946,TRUE,24,FALSE,9526.207556,1338.5,5633,SKU12,2.161253748,Route B,Sea,32.32128621,Kolkata,1876.62,962.49,72.12
03-03-2023,Furniture,Supplier B,Warehouse 2,Fulfilled,864,396,1996.641409,TRUE,29,TRUE,128014.8056,1008.5,7915,SKU37,2.610288085,Route A,Road,34.34327747,Kolkata,1654.42,933.54,48.27
02-03-2023,Furniture,Supplier D,Warehouse 2,Fulfilled,75,1621,3694.747205,TRUE,19,FALSE,8089.309714,2937,9577,SKU95,1.21088213,Route A,Road,58.89068577,Mumbai,1814.92,848.43,61.75
01-03-2023,Furniture,Supplier B,Warehouse 1,Pending,979,4253,14986.21772,TRUE,1,FALSE,26297.19717,3169,9462,SKU86,2.051512931,Route A,Road,74.60897,Mumbai,10084.9,7991.75,670.73
28-02-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,266,2085,6764.153104,TRUE,12,FALSE,33309.52152,1106,7603,SKU73,4.620546065,Route A,Rail,46.8702388,Chennai,177.75,119.26,4.31
27-02-2023,Furniture,Supplier C,Warehouse 2,Fulfilled,456,127,4344.142131,TRUE,13,FALSE,71746.94952,1849.5,6183,SKU45,3.219604612,Route A,Rail,66.31254444,Chennai,244.31,112.43,14.88
26-02-2023,Clothing,Supplier C,Warehouse 3,Fulfilled,866,3572,4799.795049,TRUE,23,FALSE,29606.16188,2649.5,7274,SKU88,0.722204402,Route A,Air,68.18491906,Mumbai,1050.3,748.06,11.06
25-02-2023,Clothing,Supplier A,Warehouse 1,Fulfilled,619,1727,7738.203539,TRUE,23,FALSE,12506.06896,2828,7484,SKU7,0.398177187,Route C,Rail,99.4661086,Bangalore,1834.5,1433.57,114.53
24-02-2023,Electronics,Supplier A,Warehouse 1,Fulfilled,758,3929,13059.66378,TRUE,19,FALSE,19669.64147,3880,5213,SKU54,2.478771976,Route B,Road,30.18602338,Kolkata,3605.1,1827.39,232.17
23-02-2023,Clothing,Supplier C,Warehouse 3,Fulfilled,55,3831,1736.390953,TRUE,19,FALSE,7506.401484,3589.5,7752,SKU66,3.448063288,Route A,Road,42.08443674,Kolkata,2901.8,1357.38,101.93
22-02-2023,Accessories,Supplier B,Warehouse 2,Pending,109,3348,12444.32263,TRUE,1,FALSE,15106.96401,2803.5,8808,SKU65,4.911095955,Route C,Road,1.597222743,Kolkata,1231.21,497.26,72.87
21-02-2023,Clothing,Supplier D,Warehouse 1,Fulfilled,724,2259,4151.198108,TRUE,10,FALSE,26931.27773,3375,7558,SKU2,4.580592619,Route C,Sea,30.68801935,Mumbai,5009.26,2110.21,368.86
20-02-2023,Furniture,Supplier C,Warehouse 3,Fulfilled,294,4491,12198.21676,TRUE,3,TRUE,8644.836289,3585.5,9189,SKU6,1.000910619,Route A,Air,1.08506857,Kolkata,5065.44,3763.68,329.52
19-02-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,464,2680,4350.585171,TRUE,20,FALSE,45331.47934,2468,7314,SKU44,2.96262632,Route A,Sea,22.55410662,Delhi,2173.42,1834.88,74.51
18-02-2023,Clothing,Supplier D,Warehouse 3,Pending,802,2256,11589.25551,TRUE,21,FALSE,21994.8967,3348,5901,SKU23,1.342291563,Route A,Road,98.60995724,Kolkata,4734.62,1989.47,195.62
17-02-2023,Clothing,Supplier C,Warehouse 2,Pending,318,4440,7743.45086,TRUE,15,FALSE,58218.81898,4642,5938,SKU67,0.131955444,Route C,Air,7.057876147,Mumbai,2374.74,1749.31,150.68
16-02-2023,Clothing,Supplier A,Warehouse 3,Fulfilled,844,4844,1061.975566,TRUE,12,FALSE,33068.51627,3157,7842,SKU98,2.908122169,Route A,Rail,5.604690864,Chennai,1031.24,445.84,27.79
15-02-2023,Accessories,Supplier A,Warehouse 1,Pending,558,1470,6860.410767,TRUE,9,FALSE,52367.43225,2131.5,6468,SKU25,3.797231217,Route B,Air,78.28038312,Kolkata,3633.01,2421.26,237.2
14-02-2023,Furniture,Supplier D,Warehouse 1,Fulfilled,871,2793,9611.900886,TRUE,6,FALSE,22888.53435,2643.5,7320,SKU71,2.078750608,Route A,Air,30.66167748,Bangalore,2019.52,1494.91,59.79
13-02-2023,Furniture,Supplier D,Warehouse 2,Fulfilled,704,2494,13546.27464,TRUE,29,FALSE,46617.83301,2490.5,9570,SKU68,1.983467872,Route A,Air,97.11358156,Bangalore,1810.47,1016.83,118.49
12-02-2023,Furniture,Supplier D,Warehouse 2,Fulfilled,494,2487,4876.10081,TRUE,7,FALSE,55620.79201,1830,5325,SKU71,2.078750608,Route A,Rail,30.66167748,Bangalore,7886.86,3193.55,90.78
11-02-2023,Accessories,Supplier B,Warehouse 3,Fulfilled,121,1173,9506.041711,TRUE,28,FALSE,14037.34074,977,5658,SKU97,3.376237835,Route A,Sea,65.76515593,Mumbai,155.89,104.11,3
10-02-2023,Electronics,Supplier A,Warehouse 1,Fulfilled,288,781,4909.795817,TRUE,3,FALSE,41079.27553,2705.5,9383,SKU92,0.333431825,Route B,Air,62.6126904,Mumbai,438.04,370.61,34.97
09-02-2023,Furniture,Supplier C,Warehouse 2,Fulfilled,575,4630,2871.530021,TRUE,22,FALSE,30668.97746,4752.5,5109,SKU7,0.398177187,Route C,Road,99.4661086,Bangalore,551.66,284.62,38.73
08-02-2023,Electronics,Supplier C,Warehouse 2,Fulfilled,415,4875,7098.596715,TRUE,13,FALSE,28570.51993,4067,5144,SKU64,0.159486315,Route C,Road,8.693042426,Delhi,1257.32,610.14,89.54
07-02-2023,Accessories,Supplier C,Warehouse 3,Canceled,212,3259,4820.346504,TRUE,20,FALSE,35631.80012,3173,6186,SKU98,2.908122169,Route A,Sea,5.604690864,Chennai,1401.63,638.82,107.01
06-02-2023,Electronics,Supplier B,Warehouse 2,Fulfilled,823,3087,8532.702565,TRUE,3,FALSE,87098.74797,2534.5,9371,SKU33,3.541046012,Route A,Sea,23.85342751,Chennai,400.48,260.26,15.17
05-02-2023,Accessories,Supplier D,Warehouse 3,Fulfilled,478,1982,6969.471348,TRUE,23,FALSE,32538.86983,3245,7687,SKU99,0.346027291,Route B,Road,38.07289852,Chennai,675.09,451.23,17.9
04-02-2023,Clothing,Supplier B,Warehouse 2,Fulfilled,639,4508,1264.436612,TRUE,27,FALSE,99669.68519,3274,7360,SKU6,1.000910619,Route A,Road,1.08506857,Kolkata,764.45,578.32,11.28
03-02-2023,Electronics,Supplier C,Warehouse 1,Pending,545,2040,9960.901355,TRUE,9,FALSE,15285.74997,2718,9549,SKU21,0.018607568,Route C,Sea,61.73572895,Chennai,21108.35,15596.6,899.02
02-02-2023,Electronics,Supplier B,Warehouse 1,Fulfilled,898,3396,2306.894092,TRUE,17,TRUE,150585.0453,3515,8014,SKU28,0.815757079,Route A,Air,59.42938181,Mumbai,10957.09,8783.68,235.62
01-02-2023,Accessories,Supplier D,Warehouse 1,Fulfilled,215,3634,13979.91931,TRUE,16,FALSE,18054.18924,3731.5,8913,SKU8,2.709862691,Route B,Road,11.42302714,Mumbai,1197.81,913.45,90.04
31-01-2023,Furniture,Supplier D,Warehouse 2,Pending,706,3829,4798.450872,TRUE,16,FALSE,107181.2167,2209.5,5376,SKU59,0.447194015,Route A,Air,1.900762244,Kolkata,1256.92,642.62,6.66
30-01-2023,Furniture,Supplier C,Warehouse 2,Canceled,702,590,7014.388298,TRUE,5,FALSE,97066.75646,935.5,7247,SKU90,1.219382224,Route B,Rail,85.67596334,Bangalore,572.95,372.5,9.02
29-01-2023,Clothing,Supplier A,Warehouse 1,Pending,651,1281,892.6764382,TRUE,15,FALSE,98065.85128,1378,7343,SKU89,1.907665734,Route B,Air,46.60387338,Kolkata,268.24,143.19,6.3
28-01-2023,Accessories,Supplier A,Warehouse 3,Canceled,578,1475,6947.10104,TRUE,18,FALSE,11760.99636,2494.5,7743,SKU15,2.264405761,Route B,Sea,97.12128175,Bangalore,1608.6,882.16,32.05
27-01-2023,Furniture,Supplier C,Warehouse 2,Fulfilled,834,3514,10859.66542,TRUE,11,FALSE,157681.7456,3886.5,5611,SKU22,2.591275473,Route C,Rail,50.12083961,Kolkata,666.57,546.17,14.62
26-01-2023,Clothing,Supplier C,Warehouse 3,Pending,736,4259,8429.77702,TRUE,15,FALSE,99511.22585,2492.5,5850,SKU76,2.180037452,Route A,Road,64.3235978,Bangalore,1660.96,1174.05,90.03
25-01-2023,Electronics,Supplier C,Warehouse 2,Fulfilled,751,726,3025.27204,TRUE,16,FALSE,24467.97513,2792,8290,SKU19,3.646450865,Route C,Air,82.37332059,Chennai,364.96,306.04,10.79
24-01-2023,Furniture,Supplier A,Warehouse 1,Fulfilled,57,4858,10972.13343,TRUE,3,FALSE,1957.268928,3535,8886,SKU98,2.908122169,Route A,Road,5.604690864,Chennai,843.89,495.88,43.15
23-01-2023,Electronics,Supplier A,Warehouse 1,Pending,257,2212,8015.05595,TRUE,22,FALSE,16589.63351,2936,7242,SKU84,4.843456577,Route B,Sea,33.80863651,Chennai,2097.76,1346.44,150.56
22-01-2023,Clothing,Supplier C,Warehouse 3,Fulfilled,660,3660,4280.277225,TRUE,13,FALSE,130250.0746,3970,7857,SKU67,0.131955444,Route C,Rail,7.057876147,Mumbai,2607.66,1614.67,130.88
21-01-2023,Electronics,Supplier A,Warehouse 1,Fulfilled,727,4280,530.1095052,TRUE,3,FALSE,89811.75723,3073.5,8753,SKU26,2.119319737,Route A,Road,15.97222976,Bangalore,2744.82,1230.45,156.7
20-01-2023,Furniture,Supplier D,Warehouse 3,Fulfilled,71,1867,8754.820045,TRUE,28,TRUE,11382.98702,2404,6054,SKU80,2.849662199,Route B,Road,76.96122802,Chennai,482.76,244.52,15.65
19-01-2023,Electronics,Supplier A,Warehouse 2,Fulfilled,258,2941,6752.552031,TRUE,24,FALSE,21019.59022,3610.5,5842,SKU51,1.772951172,Route A,Rail,14.19032834,Bangalore,4250.05,2709.14,72.17
18-01-2023,Clothing,Supplier B,Warehouse 2,Fulfilled,384,4280,6253.445219,TRUE,17,FALSE,52431.53137,3320.5,7765,SKU96,3.872047681,Route A,Rail,17.80375633,Mumbai,812.23,349.52,23.59
17-01-2023,Clothing,Supplier B,Warehouse 2,Canceled,454,2361,7140.46661,TRUE,26,FALSE,77840.55115,3273.5,5099,SKU35,0.541154098,Route C,Road,58.00478704,Delhi,3404.52,2788.84,263.24
16-01-2023,Electronics,Supplier B,Warehouse 2,Fulfilled,475,4186,8206.449071,TRUE,11,FALSE,89102.14809,2874,6711,SKU15,2.264405761,Route B,Sea,97.12128175,Bangalore,1788.91,815.26,92.37
15-01-2023,Clothing,Supplier B,Warehouse 1,Canceled,743,1562,8750.256317,TRUE,26,FALSE,100778.1299,2274.5,9698,SKU46,3.648610593,Route B,Rail,77.32235321,Chennai,456.51,223.28,11.78
14-01-2023,Clothing,Supplier C,Warehouse 1,Fulfilled,539,2987,2014.022858,TRUE,6,FALSE,75814.41089,3358,8663,SKU98,2.908122169,Route A,Road,5.604690864,Chennai,1317.91,981.04,51.16
13-01-2023,Clothing,Supplier B,Warehouse 2,Pending,240,3729,1262.328768,TRUE,6,FALSE,19883.7287,2256.5,8971,SKU94,1.463607498,Route B,Air,60.38737861,Delhi,2605.46,1155.83,176.29
12-01-2023,Accessories,Supplier C,Warehouse 3,Pending,810,784,12850.95991,TRUE,20,FALSE,112337.4478,2711.5,8131,SKU17,0.102020755,Route C,Sea,47.67968037,Chennai,3337.46,2687.07,184.01
11-01-2023,Electronics,Supplier C,Warehouse 3,Fulfilled,882,4639,13691.28346,TRUE,25,FALSE,149700.397,4626.5,8664,SKU72,3.213329607,Route B,Air,55.7604929,Bangalore,1570.28,1140.91,73.88
10-01-2023,Electronics,Supplier D,Warehouse 3,Pending,434,4614,14766.64228,TRUE,4,FALSE,49121.05756,4396.5,6791,SKU81,2.547547122,Route B,Rail,19.78959294,Delhi,8364.73,3604.19,597.13
